timestamp,price,market_cap,volume_24h,circulating_supply,price_change_24h,bullish_sentiment,bearish_sentiment
2025-11-27 09:59:45,"$90,793.71",$1.81T,$72.84B,19.95M BTC,4.41% (24h),81%,19%
2025-11-27 10:31:56,"$90,877.92",$1.81T,$71.36B,19.95M BTC,4.1% (24h),81%,19%
2025-11-27 10:47:30,"$90,903.29",$1.81T,$71.03B,19.95M BTC,4.8% (24h),81%,19%
2025-11-27 10:59:27,"$90,924.51",$1.81T,$70.73B,19.95M BTC,4.63% (24h),81%,19%
2025-11-27 11:37:09,"$91,398.22",$1.82T,$69.98B,19.95M BTC,3.98% (24h),81%,19%
2025-11-27 11:55:28,"$91,424.80",$1.82T,$70.38B,19.95M BTC,4.39% (24h),81%,19%
2025-11-27 12:22:04,"$91,576.67",$1.82T,$69.75B,19.95M BTC,4.29% (24h),81%,19%
2025-11-27 12:43:19,"$91,394.95",$1.82T,$68.68B,19.95M BTC,2.26% (24h),81%,19%
2025-11-27 12:59:37,"$91,470.62",$1.82T,$67.23B,19.95M BTC,1.7% (24h),81%,19%
2025-11-27 13:39:45,"$91,665.85",$1.82T,$64.64B,19.95M BTC,2.06% (24h),81%,19%
2025-11-27 13:55:37,"$91,799.82",$1.83T,$63.92B,19.95M BTC,1.96% (24h),81%,19%
2025-11-27 14:20:45,"$91,622.57",$1.82T,$63.32B,19.95M BTC,1.82% (24h),81%,19%
2025-11-27 14:32:42,"$91,626.74",$1.82T,$62.8B,19.95M BTC,1.99% (24h),81%,19%
2025-11-27 14:49:27,"$91,591.45",$1.82T,$62.07B,19.95M BTC,1.93% (24h),81%,19%
2025-11-27 15:01:39,"$91,489.82",$1.82T,$61.7B,19.95M BTC,1.75% (24h),81%,19%
2025-11-27 15:31:09,"$91,421.82",$1.82T,$61.11B,19.95M BTC,1.56% (24h),81%,19%
2025-11-27 15:45:41,"$91,469.91",$1.82T,$60.54B,19.95M BTC,1.95% (24h),81%,19%
2025-11-27 15:59:30,"$91,446.41",$1.82T,$60.34B,19.95M BTC,1.7% (24h),81%,19%
2025-11-27 16:26:44,"$91,496.75",$1.82T,$59.3B,19.95M BTC,1.43% (24h),81%,19%
2025-11-27 16:41:10,"$91,555.12",$1.82T,$59.31B,19.95M BTC,1.42% (24h),81%,19%
2025-11-27 16:53:26,"$91,468.08",$1.82T,$59B,19.95M BTC,1.23% (24h),81%,19%
2025-11-27 17:24:36,"$91,490.51",$1.82T,$58.09B,19.95M BTC,1.18% (24h),81%,19%
2025-11-27 17:44:02,"$91,410.01",$1.82T,$58.04B,19.95M BTC,1.27% (24h),81%,19%
2025-11-27 17:59:02,"$91,305.24",$1.82T,$57.8B,19.95M BTC,1.08% (24h),81%,19%
2025-11-27 18:27:08,"$91,389.03",$1.82T,$57.51B,19.95M BTC,1.03% (24h),81%,19%
2025-11-27 18:42:15,"$91,363.20",$1.82T,$57.36B,19.95M BTC,1.03% (24h),81%,19%
2025-11-27 18:59:21,"$91,309.15",$1.82T,$57.15B,19.95M BTC,0.87% (24h),81%,19%
2025-11-27 21:06:15,"$90,849.36",$1.81T,$54.62B,19.95M BTC,0.07% (24h),81%,19%
2025-11-27 22:21:28,"$91,197.26",$1.81T,$51.48B,19.95M BTC,0.4% (24h),81%,19%
2025-11-27 22:55:28,"$91,178.21",$1.81T,$50.82B,19.95M BTC,0.03% (24h),81%,19%
2025-11-27 23:31:49,"$91,379.82",$1.82T,$50.59B,19.95M BTC,0.29% (24h),81%,19%
2025-11-27 23:50:21,"$91,438.05",$1.82T,$50.33B,19.95M BTC,0.26% (24h),81%,19%
2025-11-28 00:02:28,"$91,366.42",$1.82T,$50.15B,19.95M BTC,0.19% (24h),81%,19%
2025-11-28 00:35:16,"$91,497.65",$1.82T,$50.04B,19.95M BTC,0.15% (24h),81%,19%
2025-11-28 00:51:58,"$91,685.48",$1.82T,$49.59B,19.95M BTC,0.76% (24h),81%,19%
2025-11-28 01:21:22,"$91,378.83",$1.82T,$49.4B,19.95M BTC,0.16% (24h),81%,19%
2025-11-28 01:52:08,"$91,375.85",$1.82T,$49.44B,19.95M BTC,0.18% (24h),81%,19%
2025-11-28 02:25:45,"$91,516.82",$1.82T,$49.22B,19.95M BTC,0.17% (24h),81%,19%
2025-11-28 02:43:26,"$91,145.41",$1.81T,$48.49B,19.95M BTC,0.25% (24h),81%,19%
2025-11-28 02:59:55,"$90,931.29",$1.81T,$49.3B,19.95M BTC,0.51% (24h),81%,19%
2025-11-28 03:39:11,"$91,218.90",$1.82T,$49.85B,19.95M BTC,0.21% (24h),81%,19%
2025-11-28 03:58:24,"$91,504.04",$1.82T,$50.05B,19.95M BTC,0.01% (24h),81%,19%
2025-11-28 04:30:37,"$91,586.48",$1.82T,$50.26B,19.95M BTC,0.01% (24h),81%,19%
2025-11-28 04:46:55,"$91,536.28",$1.82T,$49.86B,19.95M BTC,0.29% (24h),81%,19%
2025-11-28 04:59:18,"$91,548.84",$1.82T,$49.93B,19.95M BTC,0% (24h),81%,19%
2025-11-28 05:32:46,"$91,582.29",$1.82T,$49.53B,19.95M BTC,0.08% (24h),81%,19%
2025-11-28 05:53:18,"$91,799.31",$1.83T,$49.44B,19.95M BTC,0.29% (24h),81%,19%
2025-11-28 06:23:14,"$91,215.19",$1.82T,$49.42B,19.95M BTC,0.26% (24h),81%,19%
2025-11-28 06:41:57,"$91,260.20",$1.82T,$50.11B,19.95M BTC,0.19% (24h),81%,19%
2025-11-28 06:54:28,"$91,396.02",$1.82T,$50.19B,19.95M BTC,0.02% (24h),81%,19%
2025-11-28 07:51:38,"$91,467.44",$1.82T,$50.18B,19.95M BTC,0.29% (24h),81%,19%
2025-11-28 08:27:13,"$91,547.77",$1.82T,$49.33B,19.95M BTC,1.15% (24h),81%,19%
2025-11-28 08:49:19,"$92,327.34",$1.84T,$48.82B,19.95M BTC,1.72% (24h),81%,19%
2025-11-28 09:00:30,"$92,304.19",$1.84T,$48.03B,19.95M BTC,1.6% (24h),81%,19%
2025-11-28 09:31:13,"$92,683.21",$1.84T,$50.61B,19.95M BTC,1.96% (24h),81%,19%
2025-11-28 09:48:45,"$92,139.31",$1.83T,$50.46B,19.95M BTC,1.57% (24h),81%,19%
2025-11-28 10:00:34,"$92,264.86",$1.84T,$52.96B,19.95M BTC,1.62% (24h),81%,19%
2025-11-28 10:30:58,"$92,665.74",$1.84T,$53.78B,19.95M BTC,1.91% (24h),81%,19%
2025-11-28 10:45:43,"$92,539.59",$1.84T,$54.48B,19.95M BTC,1.84% (24h),81%,19%
2025-11-28 10:59:57,"$92,368.39",$1.84T,$54.69B,19.95M BTC,1.54% (24h),81%,19%
2025-11-28 11:35:51,"$91,430.12",$1.82T,$55.69B,19.95M BTC,0.15% (24h),81%,19%
2025-11-28 11:54:26,"$91,339.90",$1.82T,$55.82B,19.95M BTC,0.03% (24h),81%,19%
2025-11-28 12:22:55,"$90,646.20",$1.8T,$56.57B,19.95M BTC,1.01% (24h),81%,19%
2025-11-28 12:43:35,"$90,343.10",$1.8T,$58.21B,19.95M BTC,1.16% (24h),81%,19%
2025-11-28 12:59:37,"$90,706.64",$1.81T,$59.42B,19.95M BTC,0.84% (24h),81%,19%
2025-11-28 13:39:31,"$90,863.98",$1.81T,$60.45B,19.95M BTC,0.77% (24h),81%,19%
2025-11-28 13:55:28,"$90,757.73",$1.81T,$60.23B,19.95M BTC,1.13% (24h),81%,19%
2025-11-28 14:20:53,"$91,012.32",$1.81T,$60.29B,19.95M BTC,0.62% (24h),81%,19%
2025-11-28 14:33:03,"$91,044.85",$1.81T,$60.2B,19.95M BTC,0.6% (24h),81%,19%
2025-11-28 14:49:33,"$91,129.82",$1.81T,$60.56B,19.95M BTC,0.51% (24h),81%,19%
2025-11-28 15:01:05,"$91,095.79",$1.81T,$60.52B,19.95M BTC,0.43% (24h),81%,19%
2025-11-28 15:32:36,"$91,216.52",$1.82T,$60.7B,19.95M BTC,0.24% (24h),81%,19%
2025-11-28 15:49:52,"$91,127.09",$1.81T,$60.8B,19.95M BTC,0.34% (24h),81%,19%
2025-11-28 16:01:32,"$91,224.10",$1.82T,$60.86B,19.95M BTC,0.2% (24h),81%,19%
2025-11-28 16:28:16,"$91,120.27",$1.81T,$60.53B,19.95M BTC,0.41% (24h),81%,19%
2025-11-28 16:41:59,"$91,212.66",$1.82T,$60.77B,19.95M BTC,0.37% (24h),81%,19%
2025-11-28 16:53:54,"$91,009.49",$1.81T,$60.39B,19.95M BTC,0.48% (24h),81%,19%
2025-11-28 17:24:32,"$90,825.07",$1.81T,$60.79B,19.95M BTC,0.73% (24h),81%,19%
2025-11-28 17:44:14,"$91,004.02",$1.81T,$61.1B,19.95M BTC,0.44% (24h),81%,19%
2025-11-28 18:00:52,"$91,152.46",$1.81T,$60.86B,19.95M BTC,0.17% (24h),81%,19%
2025-11-28 18:27:03,"$91,040.72",$1.81T,$60.94B,19.95M BTC,0.37% (24h),81%,19%
2025-11-28 18:42:10,"$91,014.87",$1.81T,$60.83B,19.95M BTC,0.38% (24h),81%,19%
2025-11-28 18:54:20,"$90,974.83",$1.81T,$60.87B,19.95M BTC,0.36% (24h),81%,19%
2025-11-28 20:53:07,"$90,876.23",$1.81T,$59.13B,19.95M BTC,0.02% (24h),81%,19%
2025-11-28 22:16:55,"$90,850.88",$1.81T,$58.2B,19.95M BTC,0.25% (24h),81%,19%
2025-11-28 22:54:15,"$90,708.52",$1.81T,$57.9B,19.95M BTC,0.5% (24h),81%,19%
2025-11-28 23:30:32,"$90,700.83",$1.8T,$57.74B,19.95M BTC,0.74% (24h),81%,19%
2025-11-28 23:49:16,"$90,819.61",$1.81T,$57.61B,19.95M BTC,0.66% (24h),81%,19%
2025-11-29 00:01:27,"$90,912.38",$1.81T,$57.58B,19.95M BTC,0.52% (24h),81%,19%
2025-11-29 00:31:19,"$90,910.94",$1.81T,$57.4B,19.95M BTC,0.65% (24h),81%,19%
2025-11-29 00:47:05,"$90,901.35",$1.81T,$57.32B,19.95M BTC,0.7% (24h),81%,19%
2025-11-29 00:59:19,"$90,775.17",$1.81T,$57.13B,19.95M BTC,0.94% (24h),81%,19%
2025-11-29 01:39:57,"$90,543.97",$1.8T,$56.87B,19.95M BTC,0.72% (24h),81%,19%
2025-11-29 01:56:31,"$90,566.11",$1.8T,$57.65B,19.95M BTC,0.87% (24h),81%,19%
2025-11-29 02:23:36,"$90,540.32",$1.8T,$57.6B,19.95M BTC,0.94% (24h),81%,19%
2025-11-29 02:53:30,"$90,487.53",$1.8T,$57.22B,19.95M BTC,0.5% (24h),81%,19%
2025-11-29 03:32:07,"$90,631.01",$1.8T,$56.64B,19.95M BTC,0.52% (24h),81%,19%
2025-11-29 03:54:30,"$90,621.16",$1.8T,$56.52B,19.95M BTC,0.97% (24h),81%,19%
2025-11-29 04:25:38,"$90,605.51",$1.8T,$55.16B,19.95M BTC,1.12% (24h),81%,19%
2025-11-29 04:42:48,"$90,602.64",$1.8T,$55.2B,19.95M BTC,0.97% (24h),81%,19%
2025-11-29 04:59:16,"$90,599.65",$1.8T,$54.99B,19.95M BTC,1.04% (24h),81%,19%
2025-11-29 05:57:11,"$90,609.18",$1.8T,$54.79B,19.95M BTC,1.29% (24h),81%,19%
2025-11-29 05:59:35,"$90,618.86",$1.8T,$54.63B,19.95M BTC,1.29% (24h),81%,19%
2025-11-29 06:23:05,"$90,597.09",$1.8T,$53.71B,19.95M BTC,0.64% (24h),81%,19%
2025-11-29 06:40:58,"$90,626.33",$1.8T,$53.64B,19.95M BTC,0.68% (24h),81%,19%
2025-11-29 06:53:27,"$90,649.99",$1.8T,$53.35B,19.95M BTC,0.75% (24h),81%,19%
2025-11-29 07:57:56,"$90,689.75",$1.8T,$52.84B,19.95M BTC,0.88% (24h),81%,19%
2025-11-29 08:18:49,"$90,655.38",$1.8T,$52.87B,19.95M BTC,0.86% (24h),81%,19%
2025-11-29 08:41:43,"$90,779.55",$1.81T,$52.66B,19.95M BTC,1.17% (24h),81%,19%
2025-11-29 08:53:42,"$90,829.46",$1.81T,$52.13B,19.95M BTC,1.41% (24h),81%,19%
2025-11-29 09:22:41,"$90,715.75",$1.81T,$50.36B,19.95M BTC,1.89% (24h),81%,19%
2025-11-29 09:43:55,"$90,705.71",$1.81T,$48.38B,19.95M BTC,1.47% (24h),81%,19%
2025-11-29 09:59:25,"$90,666.30",$1.8T,$47.75B,19.95M BTC,1.6% (24h),81%,19%
2025-11-29 10:27:09,"$90,942.55",$1.81T,$46.41B,19.95M BTC,1.82% (24h),81%,19%
2025-11-29 10:43:07,"$90,929.47",$1.81T,$46.11B,19.95M BTC,1.79% (24h),81%,19%
2025-11-29 10:59:12,"$91,093.84",$1.81T,$45.64B,19.95M BTC,1.36% (24h),81%,19%
2025-11-29 11:34:59,"$90,987.61",$1.81T,$43.25B,19.95M BTC,0.4% (24h),81%,19%
2025-11-29 11:53:11,"$90,984.22",$1.81T,$43.59B,19.95M BTC,0.35% (24h),81%,19%
2025-11-29 12:22:13,"$90,724.22",$1.81T,$42.42B,19.95M BTC,0.07% (24h),81%,19%
2025-11-29 12:38:20,"$90,611.40",$1.8T,$41.14B,19.95M BTC,0.33% (24h),81%,19%
2025-11-29 12:50:38,"$90,564.04",$1.8T,$40.1B,19.95M BTC,0.01% (24h),81%,19%
2025-11-29 13:02:54,"$90,495.68",$1.8T,$39.47B,19.95M BTC,0.13% (24h),81%,19%
2025-11-29 13:41:23,"$90,498.13",$1.8T,$39.25B,19.95M BTC,0.35% (24h),81%,19%
2025-11-29 13:56:21,"$90,726.18",$1.81T,$39.44B,19.95M BTC,0.03% (24h),81%,19%
2025-11-29 14:20:15,"$90,792.31",$1.81T,$39.36B,19.95M BTC,0.19% (24h),81%,19%
2025-11-29 14:32:10,"$90,796.35",$1.81T,$39.34B,19.95M BTC,0.28% (24h),81%,19%
2025-11-29 14:44:39,"$90,680.64",$1.8T,$39.08B,19.95M BTC,0.53% (24h),81%,19%
2025-11-29 14:59:52,"$90,684.66",$1.8T,$39.07B,19.95M BTC,0.53% (24h),81%,19%
2025-11-29 15:31:00,"$90,700.16",$1.8T,$38.72B,19.95M BTC,0.52% (24h),81%,19%
2025-11-29 15:46:46,"$90,839.39",$1.81T,$38.68B,19.95M BTC,0.34% (24h),81%,19%
2025-11-29 15:59:00,"$91,008.45",$1.81T,$38.63B,19.95M BTC,0.18% (24h),81%,19%
2025-11-29 16:25:55,"$90,976.13",$1.81T,$38.81B,19.95M BTC,0.12% (24h),81%,19%
2025-11-29 16:41:24,"$91,065.04",$1.81T,$38.82B,19.95M BTC,0.15% (24h),81%,19%
2025-11-29 16:53:49,"$91,037.81",$1.81T,$38.73B,19.95M BTC,0.03% (24h),81%,19%
2025-11-29 17:23:35,"$90,768.54",$1.81T,$38.24B,19.95M BTC,0.13% (24h),81%,19%
2025-11-29 17:44:12,"$90,920.52",$1.81T,$37.48B,19.95M BTC,0.09% (24h),81%,19%
2025-11-29 17:58:45,"$90,840.66",$1.81T,$38.18B,19.95M BTC,0.31% (24h),81%,19%
2025-11-29 18:27:14,"$90,894.86",$1.81T,$38B,19.95M BTC,0.16% (24h),81%,19%
2025-11-29 18:42:29,"$90,854.62",$1.81T,$37.99B,19.95M BTC,0.17% (24h),81%,19%
2025-11-29 18:59:34,"$90,834.70",$1.81T,$37.85B,19.95M BTC,0.09% (24h),81%,19%
2025-11-29 21:27:02,"$91,004.64",$1.81T,$37.48B,19.95M BTC,0.08% (24h),81%,19%
2025-11-29 22:47:45,"$90,928.32",$1.81T,$37.43B,19.95M BTC,0.24% (24h),81%,19%
2025-11-29 23:24:43,"$90,943.19",$1.81T,$37.67B,19.95M BTC,0.34% (24h),81%,19%
2025-11-29 23:55:26,"$90,856.27",$1.81T,$37.67B,19.95M BTC,0% (24h),81%,19%
2025-11-30 00:26:52,"$90,722.03",$1.81T,$37.48B,19.95M BTC,0.22% (24h),81%,19%
2025-11-30 00:45:51,"$90,763.00",$1.81T,$37.61B,19.95M BTC,0.14% (24h),81%,19%
2025-11-30 00:59:13,"$90,820.32",$1.81T,$37.64B,19.95M BTC,0.05% (24h),81%,19%
2025-11-30 01:41:20,"$90,941.74",$1.81T,$36.96B,19.95M BTC,0.41% (24h),81%,19%
2025-11-30 01:58:22,"$90,916.69",$1.81T,$36.74B,19.95M BTC,0.36% (24h),81%,19%
2025-11-30 02:25:23,"$90,964.51",$1.81T,$36.46B,19.95M BTC,0.47% (24h),81%,19%
2025-11-30 02:40:18,"$90,959.43",$1.81T,$36.38B,19.95M BTC,0.59% (24h),81%,19%
2025-11-30 02:52:15,"$91,003.16",$1.81T,$36.2B,19.95M BTC,0.59% (24h),81%,19%
2025-11-30 03:30:27,"$91,171.61",$1.81T,$36.34B,19.95M BTC,0.51% (24h),81%,19%
2025-11-30 03:49:15,"$91,188.08",$1.81T,$36.49B,19.95M BTC,0.61% (24h),81%,19%
2025-11-30 04:00:52,"$91,204.74",$1.82T,$37.09B,19.95M BTC,0.61% (24h),81%,19%
2025-11-30 04:28:48,"$91,378.81",$1.82T,$37.4B,19.95M BTC,0.82% (24h),81%,19%
2025-11-30 04:43:47,"$91,411.49",$1.82T,$37.67B,19.95M BTC,0.89% (24h),81%,19%
2025-11-30 04:59:20,"$91,417.22",$1.82T,$37.81B,19.95M BTC,0.9% (24h),81%,19%
2025-11-30 05:29:09,"$91,402.04",$1.82T,$37.56B,19.95M BTC,0.87% (24h),81%,19%
2025-11-30 05:45:22,"$91,253.72",$1.82T,$37.54B,19.95M BTC,0.67% (24h),81%,19%
2025-11-30 05:59:04,"$91,238.55",$1.82T,$37.5B,19.95M BTC,0.69% (24h),81%,19%
2025-11-30 06:23:12,"$91,273.86",$1.82T,$37.51B,19.95M BTC,0.74% (24h),81%,19%
2025-11-30 06:41:13,"$91,189.96",$1.81T,$37.47B,19.95M BTC,0.62% (24h),81%,19%
2025-11-30 06:53:33,"$91,061.36",$1.81T,$37.46B,19.95M BTC,0.45% (24h),81%,19%
2025-11-30 07:47:04,"$91,480.57",$1.82T,$37.41B,19.95M BTC,0.92% (24h),81%,19%
2025-11-30 08:18:31,"$91,628.63",$1.82T,$37.61B,19.95M BTC,1.07% (24h),81%,19%
2025-11-30 08:40:58,"$91,828.51",$1.83T,$38.81B,19.95M BTC,1.18% (24h),81%,19%
2025-11-30 08:52:57,"$91,699.97",$1.82T,$39.19B,19.95M BTC,0.97% (24h),81%,19%
2025-11-30 09:23:10,"$91,555.17",$1.82T,$39.39B,19.95M BTC,0.9% (24h),81%,19%
2025-11-30 09:43:30,"$91,337.53",$1.82T,$39.47B,19.95M BTC,0.68% (24h),81%,19%
2025-11-30 09:59:34,"$91,493.47",$1.82T,$39.7B,19.95M BTC,0.9% (24h),81%,19%
2025-11-30 10:28:36,"$91,610.01",$1.82T,$39.63B,19.95M BTC,0.72% (24h),81%,19%
2025-11-30 10:43:42,"$91,422.57",$1.82T,$39.6B,19.95M BTC,0.54% (24h),81%,19%
2025-11-30 10:59:01,"$91,455.68",$1.82T,$39.92B,19.95M BTC,0.39% (24h),81%,19%
2025-11-30 11:34:07,"$91,690.58",$1.82T,$39.95B,19.95M BTC,0.78% (24h),81%,19%
2025-11-30 11:53:30,"$91,863.21",$1.83T,$39.87B,19.95M BTC,0.96% (24h),81%,19%
2025-11-30 12:21:34,"$91,479.56",$1.82T,$39.63B,19.95M BTC,0.81% (24h),81%,19%
2025-11-30 12:38:32,"$91,396.70",$1.82T,$39.32B,19.95M BTC,0.83% (24h),81%,19%
2025-11-30 12:49:56,"$91,576.07",$1.82T,$39.2B,19.95M BTC,1.09% (24h),81%,19%
2025-11-30 13:02:15,"$91,472.82",$1.82T,$39.15B,19.95M BTC,1.03% (24h),81%,19%
2025-11-30 13:41:28,"$91,400.94",$1.82T,$38.19B,19.95M BTC,1% (24h),81%,19%
2025-11-30 13:55:51,"$91,461.34",$1.82T,$37.83B,19.95M BTC,0.84% (24h),81%,19%
2025-11-30 14:21:08,"$91,404.26",$1.82T,$37.82B,19.95M BTC,0.67% (24h),81%,19%
2025-11-30 14:33:17,"$91,336.81",$1.82T,$37.68B,19.95M BTC,0.59% (24h),81%,19%
2025-11-30 14:49:05,"$91,464.27",$1.82T,$37.75B,19.95M BTC,0.88% (24h),81%,19%
2025-11-30 15:01:04,"$91,467.22",$1.82T,$37.78B,19.95M BTC,0.89% (24h),81%,19%
2025-11-30 15:32:24,"$91,324.97",$1.82T,$37.5B,19.95M BTC,0.67% (24h),81%,19%
2025-11-30 15:49:54,"$91,326.30",$1.82T,$37.59B,19.95M BTC,0.44% (24h),81%,19%
2025-11-30 16:02:23,"$91,316.38",$1.82T,$37.52B,19.95M BTC,0.34% (24h),81%,19%
2025-11-30 16:29:13,"$91,021.23",$1.81T,$37.36B,19.95M BTC,0.04% (24h),81%,19%
2025-11-30 16:43:21,"$91,086.00",$1.81T,$37.57B,19.95M BTC,0.05% (24h),81%,19%
2025-11-30 16:59:20,"$91,155.83",$1.81T,$37.81B,19.95M BTC,0.12% (24h),81%,19%
2025-11-30 17:28:54,"$91,293.25",$1.82T,$37.83B,19.95M BTC,0.59% (24h),81%,19%
2025-11-30 17:46:16,"$91,113.47",$1.81T,$36.92B,19.95M BTC,0.18% (24h),81%,19%
2025-11-30 17:59:16,"$91,236.13",$1.82T,$37.84B,19.95M BTC,0.43% (24h),81%,19%
2025-11-30 18:27:22,"$90,752.03",$1.81T,$37.92B,19.95M BTC,0.15% (24h),81%,19%
2025-11-30 18:43:25,"$90,612.50",$1.8T,$38.36B,19.95M BTC,0.27% (24h),81%,19%
2025-11-30 18:59:32,"$90,382.61",$1.8T,$38.27B,19.95M BTC,0.5% (24h),81%,19%
2025-11-30 21:35:40,"$87,143.35",$1.73T,$50.33B,19.95M BTC,4.23% (24h),81%,19%
2025-11-30 23:06:01,"$86,235.60",$1.72T,$54.3B,19.95M BTC,5.18% (24h),81%,19%
2025-11-30 23:58:52,"$85,827.52",$1.71T,$57.02B,19.95M BTC,5.53% (24h),81%,19%
2025-12-01 00:37:13,"$85,799.16",$1.71T,$57.67B,19.95M BTC,5.44% (24h),81%,19%
2025-12-01 00:55:29,"$85,968.39",$1.71T,$57.79B,19.95M BTC,5.34% (24h),81%,19%
2025-12-01 01:41:47,"$86,200.88",$1.72T,$59.46B,19.95M BTC,5.21% (24h),81%,19%
2025-12-01 02:02:51,"$86,262.06",$1.72T,$60.22B,19.95M BTC,5.09% (24h),81%,19%
2025-12-01 02:35:24,"$86,286.16",$1.72T,$61.13B,19.95M BTC,5.15% (24h),81%,19%
2025-12-01 02:51:20,"$86,501.41",$1.72T,$61.48B,19.95M BTC,4.96% (24h),81%,19%
2025-12-01 03:19:05,"$86,534.69",$1.72T,$62.47B,19.95M BTC,4.91% (24h),81%,19%
2025-12-01 03:51:05,"$86,782.94",$1.73T,$62.7B,19.95M BTC,4.88% (24h),81%,19%
2025-12-01 04:19:22,"$86,704.22",$1.73T,$62.43B,19.95M BTC,5.18% (24h),81%,19%
2025-12-01 04:47:34,"$86,788.91",$1.73T,$62.57B,19.95M BTC,5.06% (24h),81%,19%
2025-12-01 04:59:14,"$86,733.84",$1.73T,$63.13B,19.95M BTC,5.11% (24h),81%,19%
2025-12-01 05:36:35,"$86,628.63",$1.72T,$63.29B,19.95M BTC,5.07% (24h),81%,19%
2025-12-01 05:55:20,"$86,658.26",$1.72T,$63.79B,19.95M BTC,5.01% (24h),81%,19%
2025-12-01 06:23:47,"$86,450.62",$1.72T,$63.94B,19.95M BTC,5.27% (24h),81%,19%
2025-12-01 06:44:04,"$86,347.43",$1.72T,$64.03B,19.95M BTC,5.29% (24h),81%,19%
2025-12-01 06:59:03,"$86,227.58",$1.72T,$64.23B,19.95M BTC,5.3% (24h),81%,19%
2025-12-01 08:02:33,"$85,767.75",$1.71T,$64.79B,19.95M BTC,6.2% (24h),81%,19%
2025-12-01 09:00:49,"$85,992.83",$1.71T,$67.94B,19.95M BTC,6.3% (24h),81%,19%
2025-12-01 09:35:14,"$86,380.52",$1.72T,$68.56B,19.95M BTC,5.6% (24h),81%,19%
2025-12-01 09:56:49,"$86,273.69",$1.72T,$70.21B,19.95M BTC,5.66% (24h),81%,19%
2025-12-01 10:28:59,"$85,000.11",$1.69T,$71.13B,19.95M BTC,7.2% (24h),81%,19%
2025-12-01 10:49:25,"$84,320.73",$1.68T,$73.31B,19.95M BTC,7.86% (24h),81%,19%
2025-12-01 11:01:06,"$84,722.64",$1.69T,$74.3B,19.95M BTC,7.36% (24h),81%,19%
2025-12-01 11:42:21,"$85,220.71",$1.7T,$76.61B,19.95M BTC,7.1% (24h),81%,19%
2025-12-01 12:01:57,"$84,735.80",$1.69T,$78.3B,19.95M BTC,7.67% (24h),81%,19%
2025-12-01 12:35:09,"$84,685.52",$1.69T,$79.34B,19.95M BTC,7.33% (24h),81%,19%
2025-12-01 12:55:29,"$85,100.91",$1.69T,$79.59B,19.95M BTC,6.98% (24h),81%,19%
2025-12-01 13:41:37,"$84,794.52",$1.69T,$80.62B,19.95M BTC,7.2% (24h),81%,19%
2025-12-01 14:04:03,"$85,210.04",$1.7T,$81.04B,19.95M BTC,6.85% (24h),81%,19%
2025-12-01 14:32:50,"$84,694.58",$1.69T,$80.08B,19.95M BTC,7.26% (24h),81%,19%
2025-12-01 14:51:32,"$84,923.04",$1.69T,$82.97B,19.95M BTC,7.11% (24h),81%,19%
2025-12-01 15:10:51,"$85,772.40",$1.71T,$83.47B,19.95M BTC,6.32% (24h),81%,19%
2025-12-01 15:34:08,"$85,235.84",$1.7T,$84.58B,19.95M BTC,6.64% (24h),81%,19%
2025-12-01 15:49:04,"$85,464.53",$1.7T,$84.88B,19.95M BTC,6.42% (24h),81%,19%
2025-12-01 16:01:19,"$85,632.02",$1.7T,$85.24B,19.95M BTC,6.22% (24h),81%,19%
2025-12-01 16:26:23,"$86,207.14",$1.72T,$84.92B,19.95M BTC,5.23% (24h),81%,19%
2025-12-01 16:40:21,"$86,370.28",$1.72T,$86.77B,19.95M BTC,5.21% (24h),81%,19%
2025-12-01 16:52:48,"$86,434.32",$1.72T,$87.12B,19.95M BTC,5.15% (24h),81%,19%
2025-12-01 17:24:26,"$86,474.00",$1.72T,$88.02B,19.95M BTC,5.24% (24h),81%,19%
2025-12-01 17:45:44,"$86,717.72",$1.73T,$88.14B,19.95M BTC,4.84% (24h),81%,19%
2025-12-01 17:59:03,"$86,648.26",$1.72T,$88.14B,19.95M BTC,5.02% (24h),81%,19%
2025-12-01 18:28:23,"$86,729.67",$1.73T,$88.03B,19.95M BTC,4.4% (24h),81%,19%
2025-12-01 18:44:23,"$86,525.45",$1.72T,$88.38B,19.95M BTC,4.52% (24h),81%,19%
2025-12-01 18:59:20,"$86,321.59",$1.72T,$87.81B,19.95M BTC,4.5% (24h),81%,19%
2025-12-01 21:12:48,"$86,534.86",$1.72T,$80.08B,19.95M BTC,0.91% (24h),81%,19%
2025-12-01 22:37:26,"$86,343.11",$1.72T,$77.25B,19.95M BTC,0.08% (24h),81%,19%
2025-12-01 23:08:23,"$87,074.84",$1.73T,$76.59B,19.95M BTC,0.87% (24h),81%,19%
2025-12-01 23:45:14,"$86,925.66",$1.73T,$75.76B,19.95M BTC,1.16% (24h),81%,19%
2025-12-02 00:02:09,"$86,966.46",$1.73T,$75.43B,19.95M BTC,1.25% (24h),81%,19%
2025-12-02 00:33:01,"$86,937.76",$1.73T,$75.05B,19.95M BTC,1.22% (24h),81%,19%
2025-12-02 00:52:20,"$87,016.54",$1.73T,$74.77B,19.95M BTC,1.22% (24h),81%,19%
